Record_ID,Customer_ID,Employee_ID,Order_ID,Transaction_Date,Region,City,Department,Category,Product,Sales,Profit,Quantity,Unit_Price,Discount_Percent,Cost,Salary,Experience_Years,Age,Rating,Gender,Status,Payment_Method,Customer_Type,Priority,Channel,Education,Contract_Type,Feedback,Country,Zone,Manager,Supplier,Brand,Segment,Risk_Level,Delivery_Status,Membership,Source,Metric_01,Metric_02,Metric_03,Metric_04,Metric_05,Metric_06,Metric_07,Metric_08,Metric_09,Metric_10,Metric_11,Metric_12,Metric_13,Metric_14,Metric_15,Metric_16,Metric_17,Metric_18,Metric_19,Metric_20
69,CUST1069,EMP169,ORD5069,2025-02-22,Central,Pune,IT,Grocery,Chair,67623.48,-3618.3,66,47430.3,27.39,47817.42,130576.78,7.9,36,4.4,Female,Returned,Net Banking,Premium,Low,Store,Master,Contract,Average,India,Zone A,Manager_9,Supplier_9,Brand A,Consumer,High,Delivered,Basic,Direct,3.75,853.11,511.49,8.1,842.72,561.8,344.1,211.58,870.14,789.91,354.92,892.23,148.7,990.7,822.42,123.69,467.54,87.86,805.53,197.95
205,CUST1205,EMP145,ORD5205,2025-02-23,West,Bengaluru,Sales,Furniture,Skincare,21127.25,-4074.26,63,10973.64,7.22,8619.38,133891.72,6.3,22,1.8,Other,Pending,Debit Card,Premium,High,Online,Diploma,Part-time,Poor,India,Zone D,Manager_5,Supplier_10,Brand E,Consumer,High,Delivered,Gold,Website,802.06,135.38,542.45,424.68,63.32,381.15,894.39,702.64,340.94,323.94,290.7,563.89,915.14,912.99,180.05,288.83,462.08,978.34,802.34,46.46
302,CUST1302,EMP162,ORD5302,2025-02-23,East,Jaipur,Finance,Furniture,Rice,10543.65,-681.74,12,10926.12,29.69,38680.35,20213.19,3.6,59,4.0,Female,Returned,Credit Card,Regular,Critical,Store,PhD,Contract,Average,India,Zone A,Manager_2,Supplier_2,Brand A,Consumer,Low,In Transit,Basic,Website,635.02,122.09,32.22,189.33,388.8,533.6,526.52,0.31,326.02,955.66,694.62,289.05,688.6,77.48,507.32,401.79,833.15,96.72,610.54,782.05
486,CUST1486,EMP106,ORD5486,2025-02-27,West,Indore,Sales,Furniture,Rice,77804.34,7442.07,95,5067.37,28.28,27050.19,175057.53,11.7,23,3.0,Female,Pending,Debit Card,Regular,Critical,Mobile App,Diploma,Contract,Poor,India,Zone C,Manager_6,Supplier_6,Brand A,Corporate,High,Delivered,Silver,Direct,535.53,887.29,45.85,963.11,773.39,7.73,529.48,41.07,45.5,935.38,161.07,516.66,826.98,113.76,350.32,917.41,838.85,222.04,847.96,101.77
315,CUST1315,EMP175,ORD5315,2025-02-27,East,Delhi,IT,Grocery,Headphones,29605.25,11909.8,27,15721.2,20.82,33128.83,41254.25,14.0,28,3.4,Female,Cancelled,Net Banking,New,Medium,Online,PhD,Permanent,Poor,India,Zone D,Manager_15,Supplier_15,Brand B,Small Business,Medium,Delayed,Gold,Advertisement,82.35,828.54,716.09,807.66,8.77,520.35,348.86,723.03,903.01,47.73,798.13,144.25,773.98,94.11,494.67,53.07,70.04,231.98,129.81,909.64
471,CUST1471,EMP171,ORD5471,2025-02-27,East,Mumbai,HR,Clothing,Shirt,15656.61,16972.42,46,38107.63,7.09,8775.11,126043.54,7.7,52,3.7,Female,Returned,Debit Card,Premium,High,Store,Diploma,Permanent,Average,India,Zone A,Manager_11,Supplier_6,Brand E,Corporate,High,In Transit,Silver,Website,489.56,488.56,431.37,103.5,149.14,466.63,843.39,180.48,516.23,591.0,501.0,654.85,534.36,332.18,545.64,172.86,361.14,501.39,565.29,627.28
321,CUST1321,EMP101,ORD5321,2025-02-27,North,Mumbai,Marketing,Clothing,Table,55123.55,-4939.44,21,14356.41,31.11,5152.16,132526.92,18.1,54,3.1,Female,Cancelled,Credit Card,New,High,Online,Diploma,Permanent,Poor,India,Zone D,Manager_1,Supplier_6,Brand B,Small Business,High,In Transit,Platinum,Website,212.13,172.66,24.66,789.07,894.71,676.74,463.73,376.17,280.27,638.35,761.21,479.61,319.14,928.18,563.66,437.02,768.98,449.14,799.33,969.59
29,CUST1029,EMP129,ORD5029,2025-02-28,Central,Bhopal,Marketing,Beauty,Rice,60605.13,24849.44,73,48514.74,24.91,44561.18,58644.23,16.3,26,3.6,Female,Pending,Credit Card,New,Low,Mobile App,Diploma,Permanent,Excellent,India,Zone D,Manager_9,Supplier_14,Brand B,Small Business,High,Delivered,Gold,Advertisement,128.94,614.41,673.42,747.75,278.84,424.43,201.08,157.64,273.8,254.82,35.71,693.73,371.8,153.86,95.16,581.11,575.38,267.74,752.63,69.03
400,CUST1400,EMP180,ORD5400,2025-03-03,North,Bhopal,Sales,Electronics,Chair,85966.19,9982.95,35,34916.04,29.21,27764.86,138949.72,6.8,48,4.3,Other,Completed,Net Banking,Premium,Medium,Online,PhD,Contract,Good,India,Zone B,Manager_20,Supplier_10,Brand E,Small Business,Medium,Delayed,Platinum,Referral,351.22,297.79,186.56,312.51,653.79,501.24,162.28,608.3,36.18,905.86,777.15,64.39,468.03,252.24,219.98,897.16,278.94,2.75,989.36,332.71
82,CUST1082,EMP102,ORD5082,2025-03-04,West,Indore,Operations,Furniture,Watch,80135.31,23645.41,64,46765.09,11.95,21569.48,69226.85,14.3,48,1.3,Other,Completed,UPI,Regular,High,Online,Bachelor,Contract,Excellent,India,Zone D,Manager_2,Supplier_7,Brand D,Consumer,High,Cancelled,Gold,Advertisement,977.63,74.17,383.51,712.25,862.02,715.67,758.31,390.04,937.79,97.05,377.5,265.77,727.83,516.85,849.8,403.49,901.04,722.74,455.3,738.15
77,CUST1077,EMP177,ORD5077,2025-03-06,North,Mumbai,Sales,Furniture,Table,83043.96,21839.28,67,35154.17,19.96,41889.02,44016.18,19.9,47,4.8,Female,Pending,UPI,New,Critical,Mobile App,Bachelor,Contract,Good,India,Zone B,Manager_17,Supplier_2,Brand A,Corporate,High,Delivered,Platinum,Website,946.79,792.9,24.66,437.6,102.81,328.31,854.78,687.12,531.98,302.25,967.12,931.61,32.91,453.75,97.22,239.65,948.8,229.64,492.85,110.1
337,CUST1337,EMP117,ORD5337,2025-03-10,West,Pune,Finance,Furniture,Watch,30667.81,23189.55,15,12550.2,27.63,7892.99,129799.95,18.6,38,3.4,Female,Completed,UPI,Regular,High,Mobile App,Bachelor,Part-time,Excellent,India,Zone C,Manager_17,Supplier_7,Brand E,Consumer,Low,Delivered,Platinum,Direct,970.08,371.9,483.68,212.92,995.55,991.4,271.53,37.92,45.92,182.97,965.51,369.75,211.62,757.34,612.66,635.74,386.96,470.8,163.38,260.63
415,CUST1415,EMP115,ORD5415,2025-03-10,Central,Pune,Marketing,Electronics,Rice,73841.11,16388.8,17,15945.97,12.6,27199.89,177392.83,10.7,30,1.9,Male,Cancelled,Net Banking,New,Critical,Mobile App,PhD,Permanent,Good,India,Zone C,Manager_15,Supplier_10,Brand B,Small Business,Medium,Delivered,Silver,Website,112.61,23.5,295.99,74.12,371.59,692.44,168.63,560.74,6.49,31.34,269.64,176.62,171.82,828.82,545.99,324.79,759.12,281.85,903.14,661.08
458,CUST1458,EMP158,ORD5458,2025-03-11,North,Pune,Marketing,Electronics,Shoes,22714.71,7332.81,86,5369.02,24.47,6580.77,151446.91,1.6,34,4.1,Female,Cancelled,Cash,New,Critical,Store,Master,Permanent,Excellent,India,Zone C,Manager_18,Supplier_8,Brand A,Small Business,Low,Delivered,Basic,Website,50.14,712.72,852.73,782.44,874.88,194.23,186.8,325.77,588.09,670.32,203.82,44.82,647.76,23.06,39.05,704.98,111.57,659.74,528.74,597.13
5,CUST1005,EMP105,ORD5005,2025-03-13,East,Bengaluru,Finance,Beauty,Phone,91112.32,15699.99,71,28171.5,37.76,63829.64,70586.69,13.6,28,1.2,Other,Cancelled,Net Banking,Premium,Low,Online,Diploma,Contract,Excellent,India,Zone A,Manager_5,Supplier_5,Brand E,Corporate,High,Delayed,Gold,Social Media,997.78,573.13,613.07,959.73,736.49,620.87,363.79,400.59,575.75,611.33,331.49,396.74,808.74,831.01,812.95,904.11,218.25,948.16,719.73,997.09
434,CUST1434,EMP134,ORD5434,2025-03-15,East,Bengaluru,Sales,Clothing,Shirt,3626.47,-2700.93,84,14889.96,7.31,38929.26,22387.14,17.2,44,1.1,Female,Returned,UPI,Premium,Low,Mobile App,Bachelor,Permanent,Excellent,India,Zone A,Manager_14,Supplier_14,Brand B,Consumer,High,Cancelled,Basic,Direct,155.92,943.16,539.95,698.99,150.35,364.5,395.04,721.92,359.97,806.4,439.77,471.54,751.09,775.9,199.65,157.63,385.1,811.13,829.49,420.43
383,CUST1383,EMP163,ORD5383,2025-03-16,South,Kolkata,Finance,Furniture,Shirt,28204.72,2600.72,81,41524.53,29.26,31272.29,133888.99,19.6,43,4.8,Other,Completed,Credit Card,Premium,Medium,Store,Bachelor,Permanent,Excellent,India,Zone D,Manager_3,Supplier_8,Brand E,Corporate,Medium,In Transit,Platinum,Advertisement,891.23,952.42,219.93,852.14,755.87,836.94,785.6,210.46,325.64,147.16,609.17,25.04,659.48,580.72,151.13,808.33,156.67,782.37,275.64,539.01
331,CUST1331,EMP111,ORD5331,2025-03-17,Central,Mumbai,HR,Furniture,Rice,82232.48,6206.64,83,47164.42,39.36,16288.77,112156.91,9.7,46,1.1,Other,Completed,Cash,Regular,Medium,Store,PhD,Contract,Good,India,Zone D,Manager_11,Supplier_1,Brand E,Small Business,High,Delivered,Platinum,Referral,927.26,186.56,702.04,653.8,433.37,427.43,954.62,666.76,200.36,909.07,225.39,845.11,96.91,995.03,629.22,453.35,779.14,956.83,352.35,552.08
408,CUST1408,EMP108,ORD5408,2025-03-17,South,Kolkata,Marketing,Furniture,Shoes,64947.46,1032.96,79,6685.07,28.03,46704.53,54586.02,3.7,26,3.4,Other,Completed,Net Banking,Premium,Critical,Online,PhD,Part-time,Excellent,India,Zone A,Manager_8,Supplier_3,Brand E,Consumer,High,Cancelled,Basic,Website,431.7,146.85,681.54,175.51,148.34,335.25,782.74,68.53,883.86,206.44,385.13,817.35,237.17,953.91,476.59,498.41,608.06,925.09,135.07,2.67
489,CUST1489,EMP109,ORD5489,2025-03-21,South,Indore,IT,Beauty,Shoes,62163.59,15369.35,55,12753.85,35.44,52521.76,110691.86,16.1,40,2.8,Female,Pending,Cash,Regular,Medium,Store,Bachelor,Permanent,Average,India,Zone D,Manager_9,Supplier_9,Brand B,Consumer,High,Cancelled,Basic,Social Media,528.06,271.48,658.83,813.63,429.82,160.52,152.89,232.78,795.73,157.06,753.38,380.78,571.45,491.04,499.98,106.56,349.1,147.48,730.59,215.44
53,CUST1053,EMP153,ORD5053,2025-03-22,East,Bhopal,Sales,Clothing,Phone,28813.95,6783.81,51,1359.34,29.07,54977.35,33493.79,5.1,57,3.1,Male,Returned,Net Banking,Regular,Medium,Online,Bachelor,Contract,Excellent,India,Zone B,Manager_13,Supplier_8,Brand C,Consumer,Medium,Delayed,Silver,Referral,453.01,244.81,237.15,581.12,722.73,340.45,776.12,638.53,361.49,68.45,685.41,609.46,796.77,810.41,170.3,282.07,86.32,118.53,336.79,912.38
151,CUST1151,EMP171,ORD5151,2025-03-22,East,Bengaluru,HR,Beauty,Skincare,84790.38,5865.29,59,42491.76,15.97,18246.27,167738.15,6.7,32,1.1,Male,Completed,Credit Card,Regular,High,Mobile App,PhD,Permanent,Good,India,Zone A,Manager_11,Supplier_1,Brand E,Corporate,High,Cancelled,Gold,Website,646.81,902.19,973.94,556.12,473.69,827.67,239.74,213.71,281.54,509.72,32.92,88.46,997.91,373.73,447.94,185.76,773.03,793.97,379.79,114.86
120,CUST1120,EMP140,ORD5120,2025-03-27,Central,Bhopal,Operations,Electronics,Laptop,40687.84,17893.25,59,18357.7,4.78,63814.88,34075.19,4.2,32,4.3,Other,Returned,UPI,New,Low,Store,Diploma,Permanent,Average,India,Zone D,Manager_20,Supplier_15,Brand B,Consumer,Low,In Transit,Platinum,Direct,757.01,53.7,420.54,393.68,888.18,59.98,41.27,911.25,865.42,316.32,338.88,468.18,700.51,455.68,926.94,344.04,724.23,419.93,217.39,176.1
334,CUST1334,EMP114,ORD5334,2025-03-27,East,Bengaluru,Operations,Furniture,Chair,52864.71,6568.41,71,38429.6,27.22,17263.99,115134.76,18.0,46,1.6,Other,Completed,Net Banking,New,Critical,Online,Diploma,Contract,Average,India,Zone A,Manager_14,Supplier_4,Brand E,Corporate,Medium,In Transit,Silver,Referral,33.17,91.31,336.08,992.81,40.24,457.3,808.01,640.97,390.11,842.47,9.77,986.78,98.52,3.93,857.61,898.66,525.75,311.76,941.03,291.75
12,CUST1012,EMP112,ORD5012,2025-03-29,West,Bengaluru,Sales,Grocery,Headphones,44801.99,4057.5,58,28022.98,18.56,5952.37,144846.04,11.8,33,1.9,Other,Completed,Credit Card,Regular,High,Mobile App,Bachelor,Permanent,Poor,India,Zone C,Manager_12,Supplier_12,Brand D,Corporate,Low,Delivered,Platinum,Direct,296.02,679.04,428.56,869.76,557.95,380.58,511.51,935.04,14.63,521.39,425.07,371.19,367.69,220.32,250.5,493.79,63.15,926.64,921.93,160.2
377,CUST1377,EMP157,ORD5377,2025-03-31,West,Jaipur,IT,Beauty,Laptop,84502.75,6498.53,20,40267.69,29.59,55410.77,29166.32,14.0,46,4.1,Male,Cancelled,Cash,New,Critical,Mobile App,Master,Part-time,Excellent,India,Zone D,Manager_17,Supplier_2,Brand A,Consumer,High,Delivered,Platinum,Direct,11.43,359.23,234.41,693.43,245.23,926.08,997.88,959.32,17.29,955.47,547.11,277.62,131.59,433.38,732.12,611.43,834.6,871.29,256.98,418.87
464,CUST1464,EMP164,ORD5464,2025-04-01,Central,Bengaluru,Sales,Furniture,Laptop,87985.88,20889.17,88,49488.85,31.63,33810.95,87985.71,18.1,49,4.6,Male,Completed,Net Banking,Regular,Medium,Online,Master,Permanent,Poor,India,Zone B,Manager_4,Supplier_14,Brand D,Consumer,Low,Delivered,Basic,Referral,63.92,623.26,899.34,516.05,843.88,22.69,842.04,167.88,154.68,91.37,359.17,237.48,830.96,104.99,777.37,138.93,581.69,932.29,211.41,682.13
293,CUST1293,EMP153,ORD5293,2025-04-02,West,Kolkata,HR,Clothing,Shoes,28393.28,1133.22,98,16050.64,32.99,48789.64,27566.12,10.5,49,2.8,Other,Completed,UPI,Regular,High,Online,Bachelor,Contract,Good,India,Zone D,Manager_13,Supplier_8,Brand D,Consumer,Medium,Delivered,Platinum,Social Media,12.59,877.03,916.47,110.02,642.72,506.01,401.21,432.48,75.6,76.25,523.86,972.37,320.59,385.56,762.2,426.84,284.15,981.41,90.52,752.26
46,CUST1046,EMP146,ORD5046,2025-04-02,North,Mumbai,IT,Furniture,Chair,46553.77,19881.75,3,46950.86,33.59,56886.11,101787.93,11.5,41,3.8,Female,Completed,UPI,New,Critical,Online,Diploma,Permanent,Excellent,India,Zone B,Manager_6,Supplier_1,Brand B,Small Business,Low,In Transit,Silver,Referral,511.0,424.87,342.43,990.57,646.6,740.3,608.31,679.55,537.77,245.8,889.6,64.91,76.6,468.75,388.84,251.26,414.3,386.07,316.55,662.6
339,CUST1339,EMP119,ORD5339,2025-04-04,North,Bhopal,Operations,Beauty,Laptop,56547.25,16771.78,22,13791.79,1.88,40751.34,70324.33,3.6,27,2.6,Female,Pending,Debit Card,Regular,High,Online,PhD,Contract,Average,India,Zone B,Manager_19,Supplier_9,Brand B,Consumer,High,Delivered,Gold,Advertisement,778.55,137.07,441.36,276.9,855.63,198.55,517.01,825.85,411.76,612.0,594.55,293.92,67.23,553.48,407.19,158.17,381.61,559.94,6.02,559.51
323,CUST1323,EMP103,ORD5323,2025-04-06,East,Bengaluru,Sales,Electronics,Shirt,3850.08,-1488.02,5,15809.81,36.11,59770.45,159348.23,11.9,45,2.1,Female,Completed,Net Banking,Premium,Critical,Online,PhD,Contract,Excellent,India,Zone A,Manager_3,Supplier_8,Brand D,Small Business,Low,In Transit,Silver,Website,968.61,468.06,932.5,185.96,975.89,18.47,457.81,363.13,555.09,916.98,663.44,432.71,716.75,889.04,481.89,499.69,14.31,533.7,202.26,459.62
392,CUST1392,EMP172,ORD5392,2025-04-06,West,Pune,Operations,Beauty,Laptop,50107.79,22457.72,59,21058.2,27.03,15416.91,85772.02,2.3,34,3.7,Female,Returned,Net Banking,Regular,High,Online,Bachelor,Part-time,Excellent,India,Zone C,Manager_12,Supplier_2,Brand B,Corporate,High,Cancelled,Basic,Social Media,910.41,817.08,615.79,798.18,475.8,71.18,653.84,434.96,634.48,882.61,829.43,957.49,419.69,253.35,735.46,247.65,609.58,538.28,101.12,161.08
110,CUST1110,EMP130,ORD5110,2025-04-06,East,Delhi,Marketing,Beauty,Shoes,8897.04,16574.8,62,30577.46,12.8,24550.74,99869.17,15.8,29,2.1,Other,Pending,Net Banking,Regular,Medium,Online,Bachelor,Contract,Good,India,Zone C,Manager_10,Supplier_5,Brand E,Small Business,Low,Delayed,Gold,Advertisement,854.92,648.17,953.29,129.18,350.7,876.99,83.72,363.94,110.44,835.85,468.89,409.98,715.23,460.74,585.47,413.49,326.49,132.46,524.21,198.53
200,CUST1200,EMP140,ORD5200,2025-04-09,West,Bengaluru,IT,Grocery,Headphones,16941.58,19105.54,33,31648.68,18.22,18768.54,153991.42,17.5,59,2.1,Other,Pending,Net Banking,Premium,Medium,Online,PhD,Permanent,Poor,India,Zone A,Manager_20,Supplier_5,Brand D,Corporate,High,Delayed,Gold,Website,267.51,261.07,91.25,326.07,186.91,677.19,903.34,270.0,337.9,232.13,426.97,756.48,46.52,604.56,539.37,20.76,499.32,905.14,642.63,87.76
391,CUST1391,EMP171,ORD5391,2025-04-09,West,Kolkata,Marketing,Clothing,Shirt,10928.4,20955.8,45,10763.54,18.39,46353.1,159196.91,2.7,41,1.4,Female,Completed,Debit Card,Regular,High,Mobile App,Bachelor,Part-time,Good,India,Zone B,Manager_11,Supplier_1,Brand B,Consumer,Medium,Delayed,Silver,Advertisement,625.67,52.82,835.36,473.53,181.33,140.61,381.86,451.64,339.68,791.54,89.86,226.34,870.33,422.31,259.38,597.12,40.13,282.11,798.31,886.81
416,CUST1416,EMP116,ORD5416,2025-04-09,North,Mumbai,Finance,Furniture,Rice,97471.89,-4655.23,64,13043.48,8.98,9771.94,165378.48,10.1,38,4.5,Male,Completed,Cash,New,Low,Mobile App,PhD,Part-time,Average,India,Zone D,Manager_16,Supplier_11,Brand C,Corporate,Medium,Delivered,Platinum,Direct,912.06,375.5,326.19,34.74,296.85,630.19,976.23,258.04,706.84,106.71,786.17,358.32,104.24,877.67,75.6,932.05,595.55,588.88,512.0,749.06
255,CUST1255,EMP115,ORD5255,2025-04-09,Central,Indore,HR,Beauty,Watch,30194.27,-115.55,30,2684.12,35.8,66680.92,132858.24,12.2,33,1.1,Male,Pending,Cash,Regular,Critical,Mobile App,Diploma,Part-time,Excellent,India,Zone C,Manager_15,Supplier_15,Brand E,Corporate,Medium,In Transit,Gold,Direct,753.21,758.45,188.6,284.91,870.41,553.04,195.98,32.2,987.77,900.84,971.91,529.16,569.07,997.7,383.52,124.88,807.13,460.01,215.66,676.63
262,CUST1262,EMP122,ORD5262,2025-04-09,North,Bhopal,Marketing,Beauty,Headphones,73535.96,7916.21,24,9215.35,9.07,58104.51,28351.95,6.0,38,2.0,Other,Returned,Debit Card,Regular,Medium,Store,Master,Permanent,Poor,India,Zone D,Manager_2,Supplier_7,Brand C,Consumer,Medium,In Transit,Silver,Advertisement,664.38,336.93,219.37,972.26,932.27,170.75,951.5,911.09,997.32,614.38,4.06,570.24,881.53,216.32,184.49,202.93,384.37,847.95,989.07,351.31
99,CUST1099,EMP119,ORD5099,2025-04-09,North,Bhopal,Finance,Beauty,Shirt,15855.0,21320.67,31,49820.27,15.6,28215.44,51372.92,13.2,25,4.9,Female,Pending,Debit Card,New,Low,Online,PhD,Permanent,Poor,India,Zone C,Manager_19,Supplier_9,Brand C,Small Business,Low,In Transit,Platinum,Social Media,329.14,989.56,637.3,945.74,911.74,757.17,171.43,778.13,335.12,440.31,796.97,400.81,990.76,461.98,721.27,269.28,32.86,657.21,398.99,830.07
215,CUST1215,EMP155,ORD5215,2025-04-09,Central,Kolkata,Operations,Furniture,Table,71233.03,11479.29,50,4228.43,27.93,4393.62,26502.04,3.5,57,2.4,Other,Cancelled,Credit Card,New,High,Online,Master,Contract,Average,India,Zone A,Manager_15,Supplier_5,Brand E,Consumer,Low,Cancelled,Silver,Advertisement,989.07,914.67,564.85,40.44,113.96,276.67,468.3,876.22,380.57,733.28,324.58,555.63,994.95,212.13,445.28,674.21,70.66,949.13,793.46,867.98
351,CUST1351,EMP131,ORD5351,2025-04-10,South,Delhi,HR,Beauty,Laptop,19309.43,19517.57,43,41039.3,0.89,8131.95,171660.29,12.6,27,5.0,Female,Completed,UPI,Regular,High,Online,Diploma,Part-time,Average,India,Zone D,Manager_11,Supplier_6,Brand E,Corporate,Medium,In Transit,Platinum,Advertisement,99.76,613.28,716.88,977.72,829.29,405.18,466.0,64.0,599.3,528.34,386.77,595.31,939.43,331.98,145.48,291.59,927.26,752.08,876.87,355.24
14,CUST1014,EMP114,ORD5014,2025-04-10,South,Kolkata,Finance,Clothing,Rice,64140.75,5628.03,53,32938.32,12.95,26238.9,92004.48,1.9,33,4.9,Male,Completed,Debit Card,New,Critical,Store,Diploma,Part-time,Good,India,Zone A,Manager_14,Supplier_14,Brand D,Small Business,Medium,Delayed,Gold,Referral,4.13,458.77,440.54,346.5,38.93,706.91,935.8,611.43,154.57,269.44,166.98,147.64,166.57,598.5,739.48,8.12,952.82,514.94,405.15,299.34
1,CUST1001,EMP101,ORD5001,2025-04-13,North,Kolkata,HR,Electronics,Chair,95604.54,5120.2,39,33243.67,38.55,1820.8,24631.3,8.2,27,3.5,Female,Returned,UPI,New,Medium,Mobile App,Diploma,Contract,Excellent,India,Zone A,Manager_1,Supplier_1,Brand B,Corporate,Low,Delayed,Gold,Social Media,919.6,972.04,116.54,140.81,888.11,224.76,605.0,307.37,104.76,778.67,199.66,230.05,920.81,983.84,644.18,367.98,362.83,501.34,16.71,736.42
307,CUST1307,EMP167,ORD5307,2025-04-13,North,Indore,Sales,Furniture,Headphones,24602.01,7911.24,38,7898.56,38.1,39551.24,72406.64,12.0,24,3.3,Female,Cancelled,Cash,New,High,Mobile App,Master,Permanent,Good,India,Zone B,Manager_7,Supplier_7,Brand C,Small Business,Medium,Delayed,Gold,Direct,328.35,58.43,360.38,84.67,488.52,343.44,406.54,738.22,804.56,441.31,354.72,608.87,701.75,921.76,158.78,207.67,976.27,467.57,871.67,520.57
276,CUST1276,EMP136,ORD5276,2025-04-14,South,Jaipur,Marketing,Clothing,Headphones,20464.78,-1514.27,25,12563.63,7.98,49001.8,116851.75,12.9,23,4.6,Female,Completed,Cash,Premium,Critical,Mobile App,PhD,Contract,Average,India,Zone C,Manager_16,Supplier_6,Brand B,Corporate,Low,Cancelled,Gold,Referral,510.26,682.76,954.91,290.96,296.15,954.23,214.12,231.98,671.01,544.69,0.85,702.55,164.28,467.73,190.15,835.59,708.59,830.2,300.98,651.59
209,CUST1209,EMP149,ORD5209,2025-04-14,West,Kolkata,Sales,Electronics,Rice,32919.4,14954.39,96,43663.67,34.73,69433.05,30198.83,9.2,25,3.3,Female,Cancelled,Debit Card,Premium,High,Mobile App,PhD,Permanent,Excellent,India,Zone D,Manager_9,Supplier_14,Brand A,Small Business,Low,Cancelled,Platinum,Social Media,453.85,859.64,43.4,298.2,371.23,346.4,35.67,842.59,679.55,814.77,527.39,607.96,972.63,624.03,32.73,524.83,953.22,884.1,234.33,194.0
57,CUST1057,EMP157,ORD5057,2025-04-16,North,Delhi,IT,Grocery,Shirt,57690.57,1961.19,8,29487.76,12.32,59747.71,106666.6,10.3,42,4.4,Female,Pending,Debit Card,Regular,High,Mobile App,Master,Part-time,Good,India,Zone B,Manager_17,Supplier_12,Brand D,Consumer,High,Cancelled,Basic,Website,751.8,605.4,237.62,442.47,520.41,214.87,602.84,836.45,718.88,237.57,473.44,367.12,148.18,242.69,481.56,405.35,695.76,135.64,504.37,427.16
313,CUST1313,EMP173,ORD5313,2025-04-16,Central,Bhopal,IT,Grocery,Table,86408.38,16113.77,61,48436.86,1.03,13601.88,139596.95,1.1,51,2.9,Other,Cancelled,UPI,Premium,Low,Mobile App,PhD,Contract,Good,India,Zone B,Manager_13,Supplier_13,Brand C,Consumer,Low,Cancelled,Basic,Referral,485.5,926.19,234.08,954.15,539.43,852.51,47.71,50.97,945.36,814.42,136.45,930.84,486.29,287.83,164.56,700.39,423.95,872.43,953.83,505.84
4,CUST1004,EMP104,ORD5004,2025-04-17,North,Mumbai,IT,Beauty,Chair,8679.6,-3181.13,17,6405.19,35.58,25024.34,28223.23,1.8,38,3.4,Other,Returned,Credit Card,Premium,High,Online,Bachelor,Permanent,Good,India,Zone D,Manager_4,Supplier_4,Brand A,Consumer,Low,Delivered,Platinum,Advertisement,874.06,112.21,387.57,77.67,804.67,734.11,780.77,151.48,262.82,967.02,450.62,530.41,370.23,217.28,354.49,284.23,338.22,793.94,689.67,19.43
424,CUST1424,EMP124,ORD5424,2025-04-19,West,Bengaluru,Marketing,Electronics,Shirt,82419.29,16616.97,71,16666.71,29.79,21727.95,87856.1,18.1,56,2.1,Male,Cancelled,Credit Card,Regular,High,Online,PhD,Part-time,Average,India,Zone B,Manager_4,Supplier_4,Brand C,Corporate,High,Delayed,Silver,Direct,188.35,918.85,856.37,962.98,578.47,417.74,33.13,901.59,344.67,592.47,7.31,53.65,768.09,40.17,509.88,510.89,758.14,334.49,686.08,693.11
212,CUST1212,EMP152,ORD5212,2025-04-22,South,Pune,Sales,Furniture,Phone,73216.39,17941.57,5,20601.77,27.02,37677.17,19157.02,18.7,54,1.3,Other,Pending,Cash,Premium,Low,Store,Master,Part-time,Excellent,India,Zone D,Manager_12,Supplier_2,Brand B,Small Business,Medium,Delivered,Basic,Advertisement,327.55,309.77,104.94,453.93,673.75,464.37,191.29,463.23,506.71,483.32,484.37,484.16,365.43,959.55,828.76,186.1,606.62,389.41,832.49,633.63
